id	sentence	sentiment
ee951d20-179e-487c-8275-c2a1cfdfeaeb	I found myself liking the film , though in this case one man 's treasure could prove to be another man 's garbage .	2
bf692c8f-685f-4053-a146-e9af1fec7672	While it 's nice to watch a movie that has n't been focus-grouped into tedium , Yu 's cinematic alchemy produces nearly as much lead as gold .	2
0cb34d89-da9c-4ea4-9d6f-deca2e263ae2	( Wendigo is ) why we go to the cinema : to be fed through the eye , the heart , the mind .	3
da8b7283-8561-4c05-9894-0accbd8f31c6	Lacks the inspiration of the original and has a bloated plot that stretches the running time about 10 minutes past a child 's interest and an adult 's patience .	0
a1939acf-c694-4798-b3b1-df35f4957e18	A special kind of movie , this melancholic film noir reminded me a lot of Memento ...	4
a18a2515-03bf-44eb-9bdb-ffb86246bf7e	Feels like nothing quite so much as a middle-aged moviemaker 's attempt to surround himself with beautiful , half-naked women .	2
f806eb7b-8403-4201-85a9-de9ccd72e451	A gentle , compassionate drama about grief and healing .	3
b718207f-3f1d-4058-96cc-fd8376971f8f	Rarely has leukemia looked so shimmering and benign .	1
be96f683-ac0e-4b7f-87da-543508c7ea6a	A B-movie you can sit through , enjoy on a certain level and then forget .	3
8dadfa90-cd15-4f96-8aac-36ce2de91331	I have to admit I walked out of Runteldat .	0
5bcbfc97-f4a2-499f-b2b4-9112e07393b4	A quaint , romanticized rendering .	3
2f5960ba-c18f-4e01-a927-84e2eea6bb75	An utterly compelling ` who wrote it ' in which the reputation of the most famous author who ever lived comes into question .	3
a301ec85-c726-4de4-9af8-18ae1995f8ae	Just the labour involved in creating the layered richness of the imagery in this chiaroscuro of madness and light is astonishing .	4
aeefb0c7-82a1-433d-b95b-62411548e5b8	Death to Smoochy tells a moldy-oldie , not-nearly - as-nasty - as-it - thinks-it-is joke .	1
265af42b-89ed-470b-8aa4-522616682b3b	... Liotta is put in an impossible spot because his character 's deceptions ultimately undo him and the believability of the entire scenario .	1
39b96460-43f4-4b83-afef-35af07c99607	While we no longer possess the lack-of-attention span that we did at seventeen , we had no trouble sitting for Blade II .	3
f269536e-cc6f-4106-a2ab-da1185b032ee	A hamfisted romantic comedy that makes our girl the hapless facilitator of an extended cheap shot across the Mason-Dixon line .	1
99aac851-f939-40a3-9c35-f25bccec0382	Jagger , Stoppard and director Michael Apted ... deliver a riveting and surprisingly romantic ride .	4
279a6c48-2ab0-497b-b7cb-962e8744f1ba	Certainly the big finish was n't something Galinsky and Hawley could have planned for ... but part of being a good documentarian is being there when the rope snaps .	3
369188e9-b3cd-46e7-8f7f-19576493ca6c	A rip-roaring comedy action fest that 'll put hairs on your chest .	3
d6bfe25a-4edc-42f1-bcff-1755162f76d2	In ( screenwriter ) Charlie Kaufman 's world , truth and fiction are equally strange , and his for the taking .	2
511f3a9e-61cd-44d4-b712-9228878d3bbf	Shyamalan offers copious hints along the way -- myriad signs , if you will -- that beneath the familiar , funny surface is a far bigger , far more meaningful story than one in which little green men come to Earth for harvesting purposes .	3
919d1df1-223d-412a-86d5-bb53371a730e	Lame Sweet Home leaves no Southern stereotype unturned .	1
9ada7260-f8e6-4af5-bcb3-de487670a190	I ca n't say this enough : This movie is about an adult male dressed in pink jammies .	1
ab62d957-0964-48f3-9488-27b22961900d	A venturesome , beautifully realized psychological mood piece that reveals its first-time feature director 's understanding of the expressive power of the camera .	4
be62f18a-76e4-4ce5-9391-0f2e192882e5	Like Mike is n't going to make box office money that makes Michael Jordan jealous , but it has some cute moments , funny scenes , and hits the target audience ( young Bow Wow fans ) - with nothing but net .	3
7911353d-8463-4e21-816f-9e388571bef6	A triumph of pure craft and passionate heart .	4
c12cee3b-fe4b-4876-bb3d-11b2e9729367	... both hokey and super-cool , and definitely not in a hurry , so sit back , relax and have a few laughs while the little ones get a fuzzy treat . '	3
f03c3b61-59fd-4f57-8bed-d98189c8e0e6	The determination of Pinochet 's victims to seek justice , and their often heartbreaking testimony , spoken directly into director Patricio Guzman 's camera , pack a powerful emotional wallop .	4
47e94e34-4464-4065-b3ad-f94acafa9e27	Although Estela Bravo 's documentary is cloyingly hagiographic in its portrait of Cuban leader Fidel Castro , it 's still a guilty pleasure to watch .	3
b4924621-0b72-4075-9252-06bc4dcbe733	A psychological thriller with a smart script and an obsessive-compulsive 's attention to detail .	4
fb12dc2f-e7ba-482b-88c6-25a8ed4008c0	There 's ... tremendous energy from the cast , a sense of playfulness and excitement that seems appropriate .	3
e3b4bd70-5084-4371-b610-1c900ed8dd77	At its worst , the movie is pretty diverting ; the pity is that it rarely achieves its best .	2
5b937413-a2ee-435e-bf47-b81e1e3aab67	More vaudeville show than well-constructed narrative , but on those terms it 's inoffensive and actually rather sweet .	2
371dd06b-0b18-4271-b811-538a49b978fa	As a randy film about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire ... ( Sex and Lucía ) makes for an arousing good time .	3
3b3af90a-defd-4cf1-bd1c-c74d9f8f70c6	An average kid-empowerment fantasy with slightly above-average brains .	3
b5596759-8a9f-4c86-bfb8-773cf3f9284e	Imamura has said that Warm Water Under a Red Bridge is a poem to the enduring strengths of women .	3
2eda14d0-063f-42d6-8020-bc97e0f8d356	A culture clash comedy only half as clever as it thinks it is .	1
47d87092-6f98-4863-8564-d5e27ab6f660	Rarely has so much money delivered so little entertainment .	1
0b219c49-2f94-4e96-b4b2-e12621e334b1	In exactly 89 minutes , most of which passed as slowly as if I 'd been sitting naked on an igloo , Formula 51 sank from quirky to jerky to utter turkey .	0
ca59bd99-923d-45f2-a411-576aee15b231	Everytime you think Undercover Brother has run out of steam , it finds a new way to surprise and amuse .	3
3e778bc9-7586-42fa-905a-e8c03116f0b3	Ultimately , the film amounts to being lectured to by tech-geeks , if you 're up for that sort of thing .	1
dafd7b91-9b76-490b-a3d9-9156e8bb0c4a	Bisset delivers a game performance , but she is unable to save the movie .	2
8309bc33-f380-4f1b-a438-a2a017ad8e4b	While Van Wilder may not be the worst National Lampoon film , it 's far from being this generation 's Animal House .	2
7192c9e0-ff1a-40e3-81b9-9cacd614ae80	Ever see one of those comedies that just seem like a bad idea from frame one ?	1
8b58f314-062e-484f-8f80-f6a973fe47ba	What could and should have been biting and droll is instead a tepid waste of time and talent .	1
77fde208-c0e5-400b-916a-7486ba24709b	a compelling journey ... and `` His Best Friend Remembers '' is up there with the finest of specials .	3
34841310-8083-4aba-811c-fbd8c0624dd5	An instance of an old dog not only learning but inventing a remarkable new trick .	3
6e8eca76-3c23-4c9b-a959-918b5e7cbae7	It 's a visual delight and a decent popcorn adventure , as long as you do n't try to look too deep into the story	3
164cbfec-3b39-46ba-973e-c556c42111f3	It has the courage to wonder about big questions with sincerity and devotion .	4
ab3fdcfe-e2dc-45e6-a53e-d35a2cc4544c	An enthralling , entertaining feature .	4
658b7265-ea09-47eb-baf4-16199a5f0b18	After the setup , the air leaks out of the movie , flattening its momentum with about an hour to go .	2
8da67fab-2c10-4336-b598-77cd6ef43d08	The streets , shot by cinematographer Michael Ballhaus , may be as authentic as they are mean , but it is nearly impossible to care about what happens on them .	1
64987797-0410-4523-bb0b-b005601564c9	Lacks heart , depth and , most of all , purpose .	0
f9b730b3-fb2c-429a-9c6b-b80fb8053459	Elegant , mannered and teasing .	3
1e9606b1-69fc-4f75-9506-e1bd32e01840	For those of an indulgent , slightly sunbaked and summery mind , Sex and Lucia may well prove diverting enough .	3
96de5b60-4dcd-40c6-821d-51b187006414	But it pays a price for its intricate intellectual gamesmanship .	1
ead07034-9b62-4fd4-a95a-51d59bb1b1f7	Why he was given free reign over this project -- he wrote , directed , starred and produced -- is beyond me .	0
1c26cec8-bd5c-43b2-aa57-553d1cbf27cc	can be as tiresome as 9 seconds of Jesse Helms ' anti- Castro rhetoric , which are included	1
52ebe00f-02e1-4b83-8a2a-fb1943883cb8	Very special effects , brilliantly bold colors and heightened reality ca n't hide the giant Achilles ' heel in `` Stuart Little 2 `` : There 's just no story , folks .	1
4d2462a6-6cdb-4163-a74d-d3c6bde9e6d8	A grim , flat and boring werewolf movie that refuses to develop an energy level .	1
eaf505a6-b5de-4ef5-a3d0-e98e3c2f9d4d	An unorthodox little film noir organized crime story that includes one of the strangest love stories you will ever see .	3
64215a5c-fd84-4adb-8ead-7faa1f831e2d	The film 's highlight is definitely its screenplay , both for the rhapsodic dialogue that jumps off the page , and for the memorable character creations .	3
67fe4f12-19ed-4d2d-af08-5b16ed72155a	Frida is n't that much different from many a Hollywood romance .	1
7b405ec0-86fe-41f6-97c3-31547499d51e	Every time you look , Sweet Home Alabama is taking another bummer of a wrong turn .	1
d93b6ac3-81ce-4b98-84b4-8d5cead5d7a0	As warm as it is wise , deftly setting off uproarious humor with an underlying seriousness that sneaks up on the viewer , providing an experience that is richer than anticipated .	4
1d3e8cd2-0d53-4d1d-8f07-af2a3764ceb3	A few hours after you 've seen it , you forget you 've been to the movies .	1
fc44d94d-fd22-4ef1-bc7f-9bca35b898e0	About half of them are funny , a few are sexy and none are useful in telling the story , which is paper-thin and decidedly unoriginal .	1
e93bb1c7-b2b1-4a52-b271-7d5c0d40bd8e	The film , despite the gratuitous cinematic distractions impressed upon it , is still good fun .	3
0ff3ed5a-5474-4917-8b56-86d7860cb7b9	We assume he had a bad run in the market or a costly divorce , because there is no earthly reason other than money why this distinguished actor would stoop so low .	0
51f4c4d9-72ff-4af8-a897-722eafd33bd1	Evokes a palpable sense of disconnection , made all the more poignant by the incessant use of cell phones .	3
ba8e6875-99d1-4e27-9219-8f779d73e345	Suffers from its timid parsing of the barn-side target of sons trying to breach gaps in their relationships with their fathers .	1
654587c7-020b-439d-9914-5defae951b4a	A mess , but it 's a sincere mess .	2
7e277bf8-3e6e-4a33-b6e6-1045a889a906	I loved the look of this film .	3
37cc34c3-7356-4d48-af56-bc17a988f4af	Even legends like Alfred Hitchcock and John Huston occasionally directed trifles ... so it 's no surprise to see a world-class filmmaker like Zhang Yimou behind the camera for a yarn that 's ultimately rather inconsequential .	1
fd86b71d-b0eb-4112-ac9a-ca75d10177ae	Broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case .	3
d5aa6e67-683a-44b1-8fa6-82a629c60176	Flashy , pretentious and as impenetrable as Morvern 's thick , working-class Scottish accent .	1
85203944-6bf7-430b-aa44-ec2cddbc6861	Collateral Damage is trash , but it earns extra points by acting as if it were n't .	0
60f69877-4359-4c4d-8c8e-a2a24252313c	Self-congratulatory , misguided , and ill-informed , if nonetheless compulsively watchable .	2
a8623925-d598-4ce5-b153-4b2c18fcf12a	( It 's ) difficult to get beyond the overall blandness of American Chai , despite its likable performances and refreshingly naive point of view .	1
3af7a105-0b31-4510-bbdd-c38d1029dc73	We get light showers of emotion a couple of times , but then -- strangely -- these wane to an inconsistent and ultimately unsatisfying drizzle .	2
75402436-cf9c-4e61-b2f4-00cc40a6f1c8	Although very much like the first movie based on J.K. Rowling 's phenomenal fantasy best sellers , this second go-round possesses a quite pleasing , headlong thrust and a likably delinquent attitude .	3
87066094-6a7c-46f5-86f0-c25dba0d9b18	A selection of scenes in search of a movie .	1
47327b6f-fe31-4b63-b53e-be742936f6b1	It 's hard not to be seduced by ( Witherspoon 's ) charisma , even in this run-of-the-mill vehicle , because this girl knows how to drive it to the max .	3
fd82c3e5-eba1-4ea0-ac01-f66dcbacc7ff	Awkward but sincere and , ultimately , it wins you over .	4
32d40540-3099-47f4-8965-10feaee53c69	A movie like The Guys is why film criticism can be considered work .	1
04afb54a-59f5-445a-9a5f-1720f1fa749d	Gone are the flamboyant mannerisms that are the trademark of several of his performances .	2
70682d59-de8e-4d2e-8a0b-5da41b06ab75	Time Changer may not be the most memorable cinema session but its profound self-evaluation message about our fragile existence and the absence of spiritual guidance should at least invade an abundance of mindsets	3
e30c2468-394b-466b-ae05-79a3162b2e4c	A compelling film .	4
b62d14c7-5c3e-4696-8810-2bfb294c0df9	Every so often a film comes along that is so insanely stupid , so awful in so many ways that watching it leaves you giddy .	1
c8fc2624-9124-4093-80a1-b873453406c8	It is different from others in its genre in that it is does not rely on dumb gags , anatomical humor , or character cliches ; it primarily relies on character to tell its story .	4
4a420226-a437-4e77-9071-74eb1ca39dae	One of those energetic surprises , an original that pleases almost everyone who sees it .	4
43364dfe-3da0-4015-ba28-ace221e4f11e	Are monsters born , or made ?	2
6aab2525-023b-4c0c-aae7-649e29937d11	A profoundly stupid affair , populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility .	0
5bed8edb-098d-4168-826c-c76eaf7a59ed	Part of the film 's cheeky charm comes from its vintage schmaltz .	4
a5345211-8615-466a-a7d0-65e7ee7fdd99	Like you could n't smell this turkey rotting from miles away .	0
d711cb1a-20ee-40e4-a4c9-09c2d6ad2531	I 'm afraid you wo n't get through this frankly fantastical by-the-numbers B-flick with just a suspension of disbelief .	2
6c560392-d71b-4d5e-8134-88d74e8c7641	The abiding impression , despite the mild hallucinogenic buzz , is of overwhelming waste -- the acres of haute couture ca n't quite conceal that there 's nothing resembling a spine here .	1
e0fef533-fb56-4727-924f-878cf5fe681b	Tully is worth a look for its true-to-life characters , its sensitive acting , its unadorned view of rural life and the subtle direction of first-timer Hilary Birmingham .	4
986d5c19-dcdb-4478-805a-a791e681f2f1	It 's a nicely detailed world of pawns , bishops and kings , of wagers in dingy backrooms or pristine forests .	3
17c81019-e3d0-4470-8d9a-3dc76d8dca7f	That , in itself , is extraordinary .	4
950798b9-6391-4e96-9304-070a0469e148	... a complete shambles of a movie so sloppy , so uneven , so damn unpleasant that I ca n't believe any viewer , young or old , would have a good time here .	0
0fc094ca-24e3-4e8d-a8ae-1dcebd6d595b	While it 's genuinely cool to hear characters talk about early rap records ( Sugar Hill Gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences .	1
58f9661b-4822-40ff-8a7a-88760836a576	A Lifetime movie about men .	2
6117f633-76bd-47ae-8b7c-046c5b49c703	All the characters are stereotypes , and their interaction is numbingly predictable .	0
4a9afd4e-0832-487b-8ab6-d4967afbaa8d	A movie that 's about as overbearing and over-the-top as the family it depicts .	1
b1b1d26b-37a8-46ed-9da7-0fddde81a6a3	Some of the visual flourishes are a little too obvious , but restrained and subtle storytelling , and fine performances make this delicate coming-of-age tale a treat .	4
5e0b1bdb-4ccb-488b-96ef-ec1f2a2c2593	Despite the film 's shortcomings , the stories are quietly moving .	3
cf5c5cca-1532-4cbd-b669-1feaf7499c80	Eight Crazy Nights is a showcase for Sandler 's many talents .	4
60e8be3b-fd70-4976-b9e6-79a31e6f4b43	It reaffirms life as it looks in the face of death .	3
b2b186ef-1082-4fa0-85cc-2e3b2c110adf	Over-the-top and a bit ostentatious , this is a movie that 's got oodles of style and substance .	2
a4c53fd7-9830-46a2-9858-fc1cd052fa1f	When Mr. Hundert tells us in his narration that ` this is a story without surprises , ' we nod in agreement .	2
e3bd4b6a-f9f5-41ea-8b7a-966adb45f6a4	He can scale a building like a super hero , he can out-stealth any agent , he 'll get the girl .	2
3fe1c5fe-402a-448e-bdeb-bd9b950f51ce	The kind of sweet-and-sour insider movie that film buffs will eat up like so much gelati .	4
261e4e19-2266-4541-816a-907d642238e4	William Shatner , as a pompous professor , is the sole bright spot ...	2
1860334c-2724-4bb2-b04e-173591f7900c	For most movies , 84 minutes is short , but this one feels like a life sentence .	0
8a214b49-33b4-4d06-a50c-d16b059f4ff8	I admired it , particularly that unexpected downer of an ending .	3
64fb7106-b36c-4d0d-9beb-6d7b477af662	For most of its footage , the new thriller proves that director M. Night Shyamalan can weave an eerie spell and that Mel Gibson can gasp , shudder and even tremble without losing his machismo .	4
c36bf686-0436-4dee-91e5-266857d645e6	Day is not a great Bond movie , but it is a good Bond movie , which still makes it much better than your typical Bond knock-offs .	3
a6fb3468-a9c0-4239-8977-1d6468238f28	A disturbing and frighteningly evocative assembly of imagery and hypnotic music composed by Philip Glass .	2
9b3eabdd-13a3-41af-acb2-18b38c838c6c	Too silly to take seriously .	1
75d265b1-350b-4bb0-be08-7e6063645328	Consider the film a celluloid litmus test for the intellectual and emotional pedigree of your date and a giant step backward for a director I admire .	1
6f2734bd-59eb-426a-87d6-ec48b9454c81	The images are usually abbreviated in favor of mushy obviousness and telegraphed pathos , particularly where Whitaker 's misfit artist is concerned .	2
4494d80f-d0c9-4b57-bbd7-7751f4a3ba8e	A lot of its gags and observations reflect a woman 's point-of-view .	2
3843f740-27fd-4b49-aa7d-f70a0d84c441	It 's traditional moviemaking all the way , but it 's done with a lot of careful period attention as well as some very welcome wit .	4
9fdb0007-95d2-4393-a63c-cf861e2e1cdc	Davis is funny , charming and quirky in her feature film acting debut as Amy .	3
69c31ae8-ad2d-4d74-85d8-9762663246bd	Walter Hill 's pulpy , stylized boxing melodrama Undisputed nearly overcomes its questionable in-the-ring match-up with solid fight choreography and gritty prison authenticity .	2
3b1d3675-79bb-49cf-b366-55caabf568d6	The re - enactments , however fascinating they may be as history , are too crude to serve the work especially well .	1
a6a6859f-911e-46cd-96bc-ea1b4054310d	A `` Home Alone '' film that is staged like `` Rosemary 's Baby , '' but is not as well-conceived as either of those films .	1
1fefaaac-f827-489e-97d7-b7045be5ef6a	Will undoubtedly play well in European markets , where Mr. Besson is a brand name , and in Asia , where Ms. Shu is an institution , but American audiences will probably find it familiar and insufficiently cathartic .	1
69d3e0cf-82df-49fa-b874-84d8156da495	` How many more voyages can this limping but dearly-loved franchise survive ? '	2
fbf8150c-ac83-4837-b254-62c3f1827dc5	The Son Of The Bride 's humour is born out of an engaging storyline , which also is n't embarrassed to make you reach for the tissues .	4
b505543c-d685-4c24-87f2-88cace75aee9	Judd 's characters ought to pick up the durable best seller Smart Women , Foolish Choices for advice .	1
6df5db11-ba73-4d07-85f1-a39a0bf189f8	Serious and thoughtful .	4
105d883a-5ec6-4729-9d0c-2fa04bb1e1ec	The structure is simple , but in its own way , Rabbit-Proof Fence is a quest story as grand as The Lord of the Rings .	3
4e4fb80f-40b9-49ee-9dd5-380cfbbc7837	A dull , simple-minded and stereotypical tale of drugs , death and mind-numbing indifference on the inner-city streets .	0
d7f93ea4-c517-4f81-82a0-39c93a08b045	This is one for the ages .	4
1bcc64dd-5166-40b7-9aa6-2b617700afc8	It 's hard to understand why anyone in his right mind would even think to make the attraction a movie .	0
b6039a0c-1298-45e5-9c1c-b0af928a5935	It 's not only dull because we 've seen ( Eddie ) Murphy do the genial-rogue shtick to death , but because the plot is equally hackneyed .	1
ca863791-4b5b-4539-b466-b9964645fb43	Displaying about equal amounts of naiveté , passion and talent , Beneath Clouds establishes Sen as a filmmaker of considerable potential .	3
e088c5f8-e431-4499-97a7-f872dea30c2d	At once half-baked and overheated .	1
c048775c-52a2-460c-a8d2-fbd0b7f009b7	It 's a fanboy ` what if ? '	2
99cf3746-554f-4b76-8f49-df19b6412987	Noyce creates a film of near-hypnotic physical beauty even as he tells a story as horrifying as any in the heart-breakingly extensive annals of white-on-black racism .	2
0c7125b8-b740-47a8-9629-47c0b5557a5a	If Reno is to the left of liberal on the political spectrum , her tough , funny , rather chaotic show is n't subversive so much as it is nit-picky about the hypocrisies of our time .	2
486b3a38-5193-460d-ab47-a36f6a191190	When ` science fiction ' takes advantage of the fact that its intended audience has n't yet had much science , it does a disservice to the audience and to the genre .	1
3cd1f91f-2fd7-4e00-876a-680accb31e30	This makes Minority Report necessary viewing for sci-fi fans , as the film has some of the best special effects ever .	4
7bafbc6c-da72-4a2e-8038-da0afedac814	The difference is that I truly enjoyed most of Mostly Martha while I ne	3
c464ec07-d199-4c03-a873-9018f09ff388	Wonderful fencing scenes and an exciting plot make this an eminently engrossing film .	3
7289f19c-16b4-4454-9210-a34a7fbbcb90	A delightful surprise because despite all the backstage drama , this is a movie that tells stories that work -- is charming , is moving , is funny and looks professional .	4
2da5468a-fcbb-4f64-8746-57f57844bf44	Flawed , but worth seeing for Ambrose 's performance .	2
d8b3cee0-68be-472d-9734-30b5b0c032d9	An operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length .	3
ba338b51-d62c-431d-b8fa-560efce6d6da	You can see where Big Bad Love is trying to go , but it never quite gets there .	2
d8facb38-b8f0-4a2f-9d2e-fdbef690d12b	Arteta paints a picture of lives lived in a state of quiet desperation .	3
792ee6fa-95f7-4652-931f-d4eb21280bb3	Got a David Lynch jones ?	2
22630b99-2cca-44b9-bf1c-041decb19966	An Asian neo-realist treasure .	4
4e1bcff0-4a70-4149-95a7-396e7bb685f4	Pratfalls aside , Barbershop gets its greatest play from the timeless spectacle of people really talking to each other .	3
d398b84e-22ca-4e74-bd04-603b562674e7	Those eternally devoted to the insanity of Black will have an intermittently good time .	3
e1b3cfeb-24a1-48a6-a7ae-46b3018ac369	Passionate , irrational , long-suffering but cruel as a tarantula , Helga figures prominently in this movie , and helps keep the proceedings as funny for grown-ups as for rugrats .	3
a7e35c03-5c1c-45fa-b665-02b872f0245f	The performances are so leaden , Michael Rymer 's direction is so bloodless and the dialogue is so corny that the audience laughs out loud .	1
63b631c9-0ac8-4fe8-b129-2fa157e26ada	Maguire is a surprisingly effective Peter\/Spider-Man .	3
6f54d8b6-ba6e-45f7-a6d3-e8f84e3109c8	One of those so-so films that could have been much better .	1
4557247d-9e53-4709-a830-5b19ab3a0109	It 's a brilliant , honest performance by Nicholson , but the film is an agonizing bore except when the fantastic Kathy Bates turns up .	2
c58ad3e4-ff89-4709-b843-234cf6aa11c2	Robert Harmon 's less-is-more approach delivers real bump-in - the-night chills -- his greatest triumph is keeping the creepy crawlies hidden in the film 's thick shadows .	3
1efae0c0-3b54-4b9b-a6de-c81c9780ee7e	Bogdanovich puts history in perspective and , via Kirsten Dunst 's remarkable performance , he showcases Davies as a young woman of great charm , generosity and diplomacy .	3
3c4e3528-d2f5-4835-b3e2-c45f97a20771	Director Jay Russell weighs down his capricious fairy-tale with heavy sentiment and lightweight meaning .	0
ae542932-55fa-4285-bd07-957629da5075	Red Dragon is less baroque and showy than Hannibal , and less emotionally affecting than Silence .	2
e05075f3-db0b-4f9a-99a9-079a2184c6fc	Unfortunately , Kapur modernizes A.E.W. Mason 's story to suit the sensibilities of a young American , a decision that plucks `` The Four Feathers '' bare .	0
4836684c-07eb-4abb-bc67-65900145d446	A soul-stirring documentary about the Israeli\/Palestinian conflict as revealed through the eyes of some children who remain curious about each other against all odds .	4
da7e1a56-8f6c-4bee-bbf3-eec9e2b7d4ad	This horror-comedy does n't go for the usual obvious laughs at the expense of cheap-looking monsters -- unless you count Elvira 's hooters .	2
7162bdc0-ac51-45f3-805e-7fa11257d6cb	Very bad .	0
a6a14d10-cec5-41a4-8782-9af604545e5f	A few energetic stunt sequences briefly enliven the film , but the wheezing terrorist subplot has n't the stamina for the 100-minute running time , and the protagonists ' bohemian boorishness mars the spirit of good clean fun .	2
3692d3be-8b53-42b0-9b77-fdc8ac77f07d	Um , no. .	2
5eaf07cd-71bd-4b09-8451-b19265535e3f	Even at its worst , it 's not half-bad .	3
5de60569-2944-46f7-a11d-261f79312d32	An amusing and unexpectedly insightful examination of sexual jealousy , resentment and the fine line between passion and pretence .	4
7c5e4031-9e9c-4bac-a75a-6fc4b36cc61f	It 's mildly entertaining , especially if you find comfort in familiarity .	3
9bd1a105-b6c9-4510-aa1c-37ce630c9bbe	Jason X has cheesy effects and a hoary plot , but its macabre , self-deprecating sense of humor makes up for a lot .	3
80beaa65-df3f-4754-a949-897efb2d26e2	Complex , sinuously plotted and , somehow , off-puttingly cold .	1
27318233-9d69-4b26-b2d1-081bccd1a01c	This is an hour and a half of daydreaming .	2
4eff7dfa-850c-45ab-ae3b-d8276624d314	Godard has never made a more sheerly beautiful film than this unexpectedly moving meditation on love , history , memory , resistance and artistic transcendence .	4
e80d993d-576d-4682-aa64-d247d683ad24	Andy Garcia enjoys one of his richest roles in years and Mick Jagger gives his best movie performance since , well , Performance .	4
7c500667-cbf5-4cda-9bb6-54b0aa80fd65	The people in Dogtown and Z-Boys are so funny , aggressive and alive , you have to watch them because you ca n't wait to see what they do next .	4
97c1dd46-e304-4096-9a48-46efee3cd9ba	It 's one long bore .	1
7ab07e70-00f5-4952-a637-3605e99aa538	That 's why Sex and Lucia is so alluring .	3
d35f98c6-c355-48ad-be3e-b56c2e5e1c86	It 's so badly made on every level that I 'm actually having a hard time believing people were paid to make it .	0
0e6622b0-7775-42be-a723-4581c825978c	The film has a few cute ideas and several modest chuckles but it is n't exactly kiddie-friendly ... Alas , Santa is more ho-hum than ho-ho-ho and the Snowman ( who never gets to play that flute ) has all the charm of a meltdown .	1
593fc1e6-d141-4f8c-84a4-decc6f2c3dea	Topkapi this is not .	1
46fae311-d803-490c-a917-4319d35cd47d	4 friends , 2 couples , 2000 miles , and all the Pabst Blue Ribbon beer they can drink - it 's the ultimate redneck road-trip .	3
3fb14e14-9073-40c9-9ebf-85cd380f9d8e	that works .	3
bef779ac-d034-4f34-aa91-999ed114d8d6	As ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting .	0
11a53979-68be-4534-8210-e13e678f3e55	There 's an energy to Y Tu Mamá También .	3
944a8bf1-7c67-4d37-89f8-ad373a317649	It 's absolutely spooky how Lillard channels the Shagster right down to the original Casey Kasem-furnished voice .	3
3a210d36-b109-48ff-9c0e-e9e64588d3c6	Despite slick production values and director Roger Michell 's tick-tock pacing , the final effect is like having two guys yelling in your face for two hours .	1
f1cf7211-ef24-458a-b6a9-13c76158c4e4	It 's a brave attempt to tap into the heartbeat of the world , a salute to the universal language of rhythm and a zippy sampling of sounds .	4
34d655db-6715-4caf-970d-b9ab71f89391	Cantet perfectly captures the hotel lobbies , two-lane highways , and roadside cafes that permeate Vincent 's days	3
f84e6f7e-5ffe-40cf-8e95-23edaa79eb1f	Though it never rises to its full potential as a film , still offers a great deal of insight into the female condition and the timeless danger of emotions repressed .	2
60c84c33-4f3f-480f-a163-febca5d98e36	As your relatives swap one mundane story after another , you begin to wonder if they are ever going to depart .	1
a8ca08c4-db7a-4e8f-9285-a0061d8fc715	Provide ( s ) nail-biting suspense and credible characters without relying on technology-of-the-moment technique or pretentious dialogue .	4
39b0490b-1aa2-47ea-b6b3-6ba206649654	A painfully leaden film destined for pre-dawn cable television slots .	1
39cfecc4-6dca-48e9-8f2b-bbeca80bf8c4	Everything that was right about Blade is wrong in its sequel .	1
bed42eed-c588-4a37-ab27-27d113948ea8	Van Wilder does n't bring anything new to the proverbial table , but it does possess a coherence absent in recent crass-a-thons like Tomcats , Freddy Got Fingered , and Slackers .	2
a157e449-1715-4096-a4f3-619b4456da1a	Bad beyond belief and ridiculous beyond description .	0
78ac7e7b-11fa-4a73-bcf4-04747848023b	The pretensions -- and disposable story -- sink the movie .	1
f94d4b56-e491-475a-807a-9c804b9f3502	Reno does what he can in a thankless situation , the film ricochets from humor to violence and back again , and Ryoko Hirosue makes us wonder if she is always like that .	2
0dcd9d6c-d38c-41c5-b48b-be181fd7f029	How do you make a movie with depth about a man who lacked any ?	1
cde84d27-5ef0-4f8b-ad9e-bf05ada7cb18	A story which fails to rise above its disgusting source material .	0
5ef1a299-227a-4e16-9ad3-f8c0da49d070	The film runs on equal parts of innocence and wisdom -- wisdom that comes with experience .	3
51f5c50f-cbe7-436f-b29a-6157f0766fd6	directed in a flashy , empty sub-music video style by a director so self-possessed he actually adds a period to his first name	2
d7dc0d25-d76d-4ffa-bdc8-c077370fac88	Scotland , Pa. is a strangely drab romp .	0
81ff3a9a-42ae-45b5-a605-ffd7e6c05b84	Here , common sense flies out the window , along with the hail of bullets , none of which ever seem to hit Sascha .	1
772103fc-03ec-4326-8ef9-a91ceb017561	It does n't flinch from its unsettling prognosis , namely , that the legacy of war is a kind of perpetual pain .	1
3c17d907-624a-4df9-8a84-a7ea1dbe2f92	Fans of the animated wildlife adventure show will be in warthog heaven ; others need not necessarily apply .	3
